"5456","Annualy","Not Delivered","2014-08-11",
"5457","Monthly","Delivered","1970-02-14",
"5458","Annualy","Not Delivered","2016-07-02",
"5459","Annualy","Not Delivered","2006-03-07",
"5460","Onetime","Not Delivered","1992-03-26",
"5461","Onetime","Not Delivered","2020-03-01",
"5462","Annualy","Not Delivered","1992-03-08",
"5463","Monthly","Delivered","1990-11-20",
"5464","Onetime","Not Delivered","1994-07-11",
"5465","Monthly","Delivered","1989-08-09",
"5466","Monthly","Not Delivered","2018-05-10",
"5467","Annualy","Not Delivered","2018-05-06",
"5468","Annualy","Delivered","1991-12-14",
"5469","Annualy","Delivered","1986-01-14",
"5470","Onetime","Delivered","2014-01-10",
"5471","Onetime","Not Delivered","1980-08-22",
"5472","Annualy","Delivered","1983-01-19",
"5473","Monthly","Not Delivered","2006-08-15",
"5474","Annualy","Not Delivered","2012-01-08",
"5475","Monthly","Not Delivered","1978-08-06",
"5476","Monthly","Not Delivered","1973-03-02",
"5477","Onetime","Not Delivered","1973-03-02",
"5478","Annualy","Not Delivered","1973-11-22",
"5479","Onetime","Delivered","1976-04-30",
"5480","Onetime","Not Delivered","1978-04-05",
"5481","Monthly","Not Delivered","2010-06-24",
"5482","Annualy","Not Delivered","2007-07-30",
"5483","Annualy","Delivered","2009-02-26",
"5484","Onetime","Not Delivered","1971-04-06",
"5485","Monthly","Delivered","1999-03-14",
"5486","Monthly","Not Delivered","2011-09-10",
"5487","Annualy","Delivered","2016-02-07",
"5488","Monthly","Delivered","1977-11-22",
"5489","Onetime","Delivered","2007-09-11",
"5490","Monthly","Delivered","2010-03-22",
"5491","Onetime","Delivered","2004-05-03",
"5492","Monthly","Not Delivered","1976-01-25",
"5493","Annualy","Not Delivered","1991-11-12",
"5494","Annualy","Delivered","2012-11-03",
"5495","Monthly","Delivered","1978-03-24",
"5496","Onetime","Delivered","1981-05-21",
"5497","Annualy","Not Delivered","2014-08-19",
"5498","Monthly","Delivered","2001-11-24",
"5499","Monthly","Delivered","1979-12-01",
"5500","Annualy","Delivered","2018-07-01",
"5501","Annualy","Not Delivered","2005-10-11",
"5502","Monthly","Delivered","1971-02-05",
"5503","Onetime","Not Delivered","1992-07-13",
"5504","Onetime","Not Delivered","2013-06-21",
"5505","Onetime","Delivered","2006-01-22",
"5506","Onetime","Delivered","1981-02-11",
"5507","Annualy","Not Delivered","1978-06-19",
"5508","Onetime","Delivered","1970-09-18",
"5509","Onetime","Delivered","2019-08-16",
"5510","Onetime","Delivered","2019-02-23",
"5511","Monthly","Delivered","2017-04-28",
"5512","Monthly","Not Delivered","2005-09-13",
"5513","Onetime","Not Delivered","1995-10-07",
"5514","Onetime","Not Delivered","1976-04-18",
"5515","Annualy","Delivered","2002-05-02",
"5516","Monthly","Not Delivered","1991-09-14",
"5517","Onetime","Delivered","2000-01-11",
"5518","Annualy","Not Delivered","1981-03-15",
"5519","Annualy","Not Delivered","1976-04-18",
"5520","Annualy","Delivered","2003-07-11",
"5521","Monthly","Not Delivered","2018-10-24",
"5522","Onetime","Not Delivered","1996-12-03",
"5523","Onetime","Delivered","2012-05-20",
"5524","Onetime","Delivered","2012-02-24",
"5525","Annualy","Not Delivered","1998-04-25",
"5526","Annualy","Not Delivered","2008-02-12",
"5527","Monthly","Not Delivered","2004-08-27",
"5528","Onetime","Not Delivered","1980-09-13",
"5529","Monthly","Delivered","1972-01-13",
"5530","Monthly","Not Delivered","1983-09-17",
"5531","Annualy","Not Delivered","2019-06-23",
"5532","Monthly","Not Delivered","2016-05-28",
"5533","Onetime","Delivered","2015-09-26",
"5534","Annualy","Delivered","1987-11-21",
"5535","Annualy","Delivered","1996-01-30",
"5536","Onetime","Not Delivered","1987-09-21",
"5537","Onetime","Delivered","2014-08-18",
"5538","Monthly","Delivered","2006-12-02",
"5539","Onetime","Delivered","1972-11-25",
"5540","Onetime","Not Delivered","2008-11-13",
"5541","Onetime","Delivered","2019-11-09",
"5542","Annualy","Delivered","2012-09-22",
"5543","Annualy","Not Delivered","1980-10-07",
"5544","Annualy","Not Delivered","1990-01-11",
"5545","Monthly","Not Delivered","1997-08-31",
"5546","Annualy","Not Delivered","1994-01-26",
"5547","Annualy","Delivered","1987-01-22",
"5548","Onetime","Not Delivered","1995-10-08",
"5549","Monthly","Not Delivered","1996-05-01",
"5550","Onetime","Delivered","2017-12-12",
"5551","Annualy","Not Delivered","1993-02-22",
"5552","Annualy","Delivered","2000-10-01",
"5553","Onetime","Delivered","1979-07-29",
"5554","Annualy","Delivered","1977-07-13",
"5555","Annualy","Not Delivered","2008-04-25",
"5556","Onetime","Delivered","1996-07-15",
"5557","Annualy","Not Delivered","1977-11-03",
"5558","Onetime","Not Delivered","2000-06-17",
"5559","Onetime","Not Delivered","1972-02-02",
"5560","Onetime","Delivered","1977-12-03",
"5561","Monthly","Delivered","1990-12-13",
"5562","Onetime","Delivered","1981-10-16",
"5563","Onetime","Not Delivered","1986-08-10",
"5564","Onetime","Delivered","1977-06-09",
"5565","Onetime","Delivered","1990-03-11",
"5566","Annualy","Not Delivered","2001-11-07",
"5567","Monthly","Delivered","1980-08-31",
"5568","Onetime","Not Delivered","2012-01-26",
"5569","Monthly","Delivered","1983-11-20",
"5570","Onetime","Not Delivered","1983-02-12",
"5571","Onetime","Not Delivered","1974-03-17",
"5572","Annualy","Delivered","1989-06-25",
"5573","Monthly","Not Delivered","1995-02-11",
"5574","Monthly","Delivered","1980-11-27",
"5575","Onetime","Not Delivered","1970-02-17",
"5576","Onetime","Delivered","1978-04-19",
"5577","Monthly","Not Delivered","1974-11-07",
"5578","Annualy","Delivered","1985-03-14",
"5579","Onetime","Not Delivered","1995-07-31",
"5580","Annualy","Not Delivered","1989-11-16",
"5581","Onetime","Not Delivered","2016-11-17",
"5582","Annualy","Delivered","2000-10-03",
"5583","Monthly","Delivered","2016-10-26",
"5584","Monthly","Delivered","1980-09-19",
"5585","Onetime","Not Delivered","1972-04-21",
"5586","Onetime","Not Delivered","1992-10-13",
"5587","Monthly","Not Delivered","2014-08-28",
"5588","Monthly","Not Delivered","2017-07-05",
"5589","Monthly","Not Delivered","1978-06-02",
"5590","Monthly","Delivered","2013-07-10",
"5591","Annualy","Not Delivered","2003-06-05",
"5592","Onetime","Not Delivered","1989-05-09",
"5593","Monthly","Delivered","1994-09-12",
"5594","Onetime","Delivered","2007-01-30",
"5595","Annualy","Delivered","2007-07-18",
"5596","Onetime","Not Delivered","1994-02-20",
"5597","Annualy","Delivered","1998-08-21",
"5598","Monthly","Not Delivered","1985-06-26",
"5599","Onetime","Not Delivered","1977-01-23",
"5600","Onetime","Delivered","2001-09-07",
"5601","Annualy","Not Delivered","1987-06-16",
"5602","Onetime","Delivered","1979-10-10",
"5603","Annualy","Delivered","1986-04-23",
"5604","Annualy","Delivered","2019-05-29",
"5605","Annualy","Not Delivered","1983-04-02",
"5606","Onetime","Delivered","1991-05-24",
"5607","Monthly","Not Delivered","1976-11-08",
"5608","Annualy","Not Delivered","2009-10-15",
"5609","Annualy","Delivered","2003-09-24",
"5610","Monthly","Delivered","2004-09-23",
"5611","Annualy","Delivered","1991-02-28",
"5612","Onetime","Not Delivered","2017-12-15",
"5613","Onetime","Delivered","2017-02-26",
"5614","Annualy","Not Delivered","1970-07-05",
"5615","Onetime","Delivered","1999-01-24",
"5616","Annualy","Delivered","1995-05-03",
"5617","Onetime","Delivered","2010-11-26",
"5618","Monthly","Delivered","1988-06-19",
"5619","Onetime","Delivered","1982-07-30",
"5620","Annualy","Delivered","1981-12-07",
"5621","Monthly","Delivered","1982-02-11",
"5622","Annualy","Delivered","2002-12-13",
"5623","Annualy","Delivered","1984-01-08",
"5624","Annualy","Not Delivered","2003-08-15",
"5625","Annualy","Delivered","1979-08-21",
"5626","Onetime","Not Delivered","2003-01-02",
"5627","Onetime","Delivered","1990-12-09",
"5628","Onetime","Not Delivered","1990-09-17",
"5629","Onetime","Not Delivered","2009-11-24",
"5630","Monthly","Delivered","2008-08-02",
"5631","Annualy","Delivered","2008-05-19",
"5632","Annualy","Not Delivered","2010-10-11",
"5633","Onetime","Not Delivered","1998-10-08",
"5634","Annualy","Delivered","2005-05-06",
"5635","Onetime","Delivered","2011-05-25",
"5636","Onetime","Not Delivered","1983-05-01",
"5637","Annualy","Delivered","1992-07-15",
"5638","Onetime","Delivered","1977-01-24",
"5639","Annualy","Delivered","2016-03-08",
"5640","Annualy","Not Delivered","1976-09-02",
"5641","Monthly","Delivered","1987-07-11",
"5642","Onetime","Delivered","1984-10-05",
"5643","Onetime","Not Delivered","2010-03-30",
"5644","Onetime","Not Delivered","2011-07-30",
"5645","Monthly","Not Delivered","1980-03-23",
"5646","Annualy","Not Delivered","2016-10-27",
"5647","Annualy","Delivered","1978-12-18",
"5648","Onetime","Not Delivered","1989-12-25",
"5649","Monthly","Delivered","1974-02-07",
"5650","Monthly","Not Delivered","2010-05-26",
"5651","Monthly","Delivered","1990-09-29",
"5652","Monthly","Not Delivered","2006-09-14",
"5653","Annualy","Not Delivered","2013-10-31",
"5654","Annualy","Not Delivered","2016-01-30",
"5655","Monthly","Not Delivered","1997-09-25",
"5656","Onetime","Not Delivered","1998-02-05",
"5657","Onetime","Not Delivered","1971-11-14",
"5658","Onetime","Not Delivered","1977-12-20",
"5659","Onetime","Delivered","1973-11-14",
"5660","Annualy","Not Delivered","1970-05-11",
"5661","Annualy","Not Delivered","2012-05-06",
"5662","Annualy","Delivered","2006-03-25",
"5663","Monthly","Delivered","2016-05-20",
"5664","Annualy","Not Delivered","1983-04-08",
"5665","Monthly","Delivered","1988-10-10",
"5666","Annualy","Not Delivered","2011-07-01",
"5667","Onetime","Delivered","1983-02-21",
"5668","Monthly","Not Delivered","2014-05-08",
"5669","Annualy","Delivered","2010-08-03",
"5670","Annualy","Delivered","1986-07-01",
"5671","Onetime","Delivered","1985-07-03",
"5672","Onetime","Delivered","1986-10-07",
"5673","Onetime","Not Delivered","1987-04-03",
"5674","Annualy","Not Delivered","2000-09-07",
"5675","Monthly","Not Delivered","2017-03-31",
"5676","Annualy","Not Delivered","1982-09-13",
"5677","Annualy","Not Delivered","1998-01-13",
"5678","Onetime","Delivered","2004-11-03",
"5679","Onetime","Delivered","1995-03-07",
"5680","Onetime","Delivered","1974-12-26",
"5681","Onetime","Delivered","1999-01-16",
"5682","Onetime","Delivered","1974-02-28",
"5683","Monthly","Delivered","2005-03-07",
"5684","Monthly","Delivered","2006-09-13",
"5685","Onetime","Delivered","1974-07-24",
"5686","Onetime","Delivered","1978-10-08",
"5687","Annualy","Not Delivered","2014-09-25",
"5688","Monthly","Not Delivered","2014-01-17",
"5689","Monthly","Not Delivered","1986-11-14",
"5690","Monthly","Not Delivered","2004-03-19",
"5691","Onetime","Not Delivered","2015-10-28",
"5692","Onetime","Delivered","1991-10-14",
"5693","Onetime","Delivered","2016-07-27",
"5694","Onetime","Delivered","2012-04-29",
"5695","Onetime","Delivered","1980-05-28",
"5696","Annualy","Not Delivered","2004-05-23",
"5697","Monthly","Delivered","2017-01-28",
"5698","Onetime","Not Delivered","1984-02-10",
"5699","Annualy","Delivered","1996-05-26",
"5700","Annualy","Delivered","1987-06-07",
"5701","Monthly","Not Delivered","2013-07-28",
"5702","Monthly","Delivered","2019-03-20",
"5703","Monthly","Not Delivered","1991-03-12",
"5704","Annualy","Delivered","1997-03-12",
"5705","Monthly","Not Delivered","1986-12-29",
"5706","Monthly","Delivered","1992-02-13",
"5707","Onetime","Delivered","2013-03-09",
"5708","Annualy","Delivered","2006-07-31",
"5709","Annualy","Not Delivered","1976-12-23",
"5710","Onetime","Delivered","1990-12-06",
"5711","Annualy","Delivered","2011-04-04",
"5712","Onetime","Not Delivered","1976-03-16",
"5713","Onetime","Not Delivered","1972-08-11",
"5714","Annualy","Delivered","1982-10-10",
"5715","Onetime","Delivered","1977-05-17",
"5716","Onetime","Not Delivered","2011-07-28",
"5717","Annualy","Delivered","1973-01-12",
"5718","Onetime","Not Delivered","1998-11-18",
"5719","Annualy","Not Delivered","1987-09-16",
"5720","Onetime","Delivered","1976-08-22",
"5721","Onetime","Not Delivered","2012-05-24",
"5722","Annualy","Not Delivered","1971-03-25",
"5723","Annualy","Delivered","1999-08-18",
"5724","Monthly","Delivered","2020-05-15",
"5725","Annualy","Delivered","2002-11-24",
"5726","Monthly","Delivered","1970-03-11",
"5727","Annualy","Delivered","2015-11-15",
"5728","Annualy","Delivered","2013-04-18",
"5729","Annualy","Delivered","1973-12-12",
"5730","Monthly","Not Delivered","2007-07-12",
"5731","Monthly","Delivered","1999-01-02",
"5732","Annualy","Not Delivered","2012-05-13",
"5733","Annualy","Not Delivered","1971-11-25",
"5734","Annualy","Not Delivered","2017-07-21",
"5735","Annualy","Delivered","1979-06-21",
"5736","Monthly","Delivered","1975-10-28",
"5737","Annualy","Not Delivered","1991-01-22",
"5738","Monthly","Delivered","1992-08-17",
"5739","Annualy","Delivered","1973-10-02",
"5740","Annualy","Delivered","1989-07-22",
"5741","Monthly","Not Delivered","1980-12-08",
"5742","Annualy","Delivered","2003-08-15",
"5743","Monthly","Not Delivered","1992-05-26",
"5744","Onetime","Not Delivered","1993-07-21",
"5745","Onetime","Not Delivered","2001-08-23",
"5746","Onetime","Delivered","1978-01-07",
"5747","Monthly","Not Delivered","1972-02-24",
"5748","Onetime","Not Delivered","1997-07-06",
"5749","Onetime","Delivered","2018-03-15",
"5750","Annualy","Not Delivered","1972-03-05",
"5751","Monthly","Delivered","1983-08-24",
"5752","Annualy","Not Delivered","1978-05-17",
"5753","Onetime","Delivered","1988-11-29",
"5754","Annualy","Not Delivered","1985-09-17",
"5755","Onetime","Delivered","2015-03-01",
"5756","Monthly","Not Delivered","2009-07-21",
"5757","Annualy","Not Delivered","1984-04-13",
"5758","Onetime","Delivered","2019-08-25",
"5759","Annualy","Not Delivered","1973-07-23",
"5760","Onetime","Not Delivered","1972-02-24",
"5761","Onetime","Not Delivered","2014-07-18",
"5762","Onetime","Delivered","1989-06-02",
"5763","Monthly","Delivered","2001-04-03",
"5764","Onetime","Not Delivered","2005-09-09",
"5765","Annualy","Delivered","1982-05-14",
"5766","Onetime","Delivered","1994-02-01",
"5767","Monthly","Delivered","2014-02-27",
"5768","Annualy","Delivered","2008-02-18",
"5769","Onetime","Not Delivered","1990-07-20",
"5770","Monthly","Delivered","1981-04-09",
"5771","Monthly","Delivered","2001-08-27",
"5772","Monthly","Not Delivered","2006-01-27",
"5773","Monthly","Not Delivered","2002-11-09",
"5774","Onetime","Delivered","2017-11-19",
"5775","Annualy","Delivered","2010-11-29",
"5776","Annualy","Not Delivered","1980-06-12",
"5777","Annualy","Delivered","2011-09-12",
"5778","Monthly","Not Delivered","1978-07-16",
"5779","Onetime","Delivered","1979-07-29",
"5780","Annualy","Not Delivered","1987-09-18",
"5781","Onetime","Delivered","2013-01-18",
"5782","Onetime","Not Delivered","1980-01-11",
"5783","Annualy","Delivered","2004-12-01",
"5784","Onetime","Delivered","1986-01-31",
"5785","Annualy","Not Delivered","2011-04-27",
"5786","Monthly","Delivered","1994-11-02",
"5787","Annualy","Not Delivered","1982-03-04",
"5788","Onetime","Not Delivered","2008-02-18",
"5789","Annualy","Delivered","2018-04-20",
"5790","Monthly","Not Delivered","1993-05-26",
"5791","Onetime","Delivered","2009-10-27",
"5792","Annualy","Delivered","1975-11-24",
"5793","Annualy","Not Delivered","1995-07-16",
"5794","Annualy","Not Delivered","1992-10-09",
"5795","Annualy","Not Delivered","2000-05-07",
"5796","Monthly","Not Delivered","2019-02-09",
"5797","Monthly","Not Delivered","1995-10-13",
"5798","Annualy","Delivered","1987-10-23",
"5799","Annualy","Not Delivered","2002-02-16",
"5800","Annualy","Delivered","1970-05-26",
"5801","Monthly","Delivered","1987-05-26",
"5802","Onetime","Not Delivered","1984-04-19",
"5803","Monthly","Not Delivered","2011-09-19",
"5804","Monthly","Delivered","1978-11-18",
"5805","Onetime","Not Delivered","2010-01-24",
"5806","Annualy","Not Delivered","1979-11-17",
"5807","Onetime","Delivered","1991-07-12",
"5808","Monthly","Delivered","1995-07-27",
"5809","Annualy","Delivered","2002-02-27",
"5810","Monthly","Not Delivered","1986-12-07",
"5811","Annualy","Delivered","2019-09-29",
"5812","Monthly","Not Delivered","1975-01-13",
"5813","Annualy","Not Delivered","2009-08-05",
"5814","Annualy","Not Delivered","2009-10-18",
"5815","Monthly","Not Delivered","1993-12-03",
"5816","Annualy","Not Delivered","1999-06-12",
"5817","Annualy","Delivered","1989-08-02",
"5818","Monthly","Not Delivered","2004-04-25",
"5819","Onetime","Delivered","1974-11-06",
"5820","Monthly","Delivered","1992-08-31",
"5821","Onetime","Not Delivered","2010-08-29",
"5822","Onetime","Delivered","1976-12-27",
"5823","Onetime","Not Delivered","1984-04-03",
"5824","Onetime","Not Delivered","1977-05-25",
"5825","Annualy","Not Delivered","1984-11-24",
"5826","Onetime","Delivered","2011-11-15",
"5827","Onetime","Delivered","1990-02-13",
"5828","Monthly","Not Delivered","2002-12-27",
"5829","Monthly","Delivered","1998-08-04",
"5830","Onetime","Not Delivered","1998-04-01",
"5831","Annualy","Not Delivered","1987-07-11",
"5832","Annualy","Delivered","1994-08-15",
"5833","Onetime","Not Delivered","2007-12-11",
"5834","Annualy","Not Delivered","1989-02-05",
"5835","Monthly","Delivered","1974-05-01",
"5836","Onetime","Delivered","2003-10-27",
"5837","Monthly","Delivered","2011-10-14",
"5838","Annualy","Not Delivered","2002-01-20",
"5839","Monthly","Delivered","2013-05-28",
"5840","Annualy","Delivered","1983-06-22",
"5841","Annualy","Not Delivered","2002-05-03",
"5842","Onetime","Delivered","2008-11-11",
"5843","Onetime","Not Delivered","1991-09-25",
"5844","Annualy","Not Delivered","1993-02-23",
"5845","Onetime","Not Delivered","1981-11-03",
"5846","Annualy","Not Delivered","1996-02-08",
"5847","Annualy","Not Delivered","2019-06-24",
"5848","Annualy","Not Delivered","1972-04-16",
"5849","Annualy","Delivered","1977-12-28",
"5850","Monthly","Not Delivered","1986-07-18",
"5851","Annualy","Delivered","2019-08-30",
"5852","Annualy","Not Delivered","2014-04-25",
"5853","Monthly","Not Delivered","2015-09-29",
"5854","Annualy","Delivered","2004-02-09",
"5855","Onetime","Delivered","2002-01-15",
"5856","Onetime","Delivered","2011-04-24",
"5857","Annualy","Not Delivered","1985-08-07",
"5858","Monthly","Not Delivered","2005-09-11",
"5859","Monthly","Not Delivered","1995-07-31",
"5860","Annualy","Not Delivered","1980-12-06",
"5861","Monthly","Delivered","2019-09-26",
"5862","Annualy","Delivered","2007-10-21",
"5863","Onetime","Delivered","1996-09-20",
"5864","Monthly","Delivered","1996-07-03",
"5865","Onetime","Delivered","2006-10-02",
"5866","Onetime","Delivered","1993-05-09",
"5867","Monthly","Not Delivered","1988-04-01",
"5868","Onetime","Not Delivered","2004-07-07",
"5869","Onetime","Delivered","2019-08-17",
"5870","Annualy","Not Delivered","1970-04-02",
"5871","Onetime","Not Delivered","2006-06-25",
"5872","Monthly","Not Delivered","1985-03-18",
"5873","Annualy","Not Delivered","2017-03-29",
"5874","Annualy","Not Delivered","1997-12-26",
"5875","Annualy","Not Delivered","1979-05-01",
"5876","Onetime","Not Delivered","1982-09-23",
"5877","Annualy","Not Delivered","1987-03-18",
"5878","Onetime","Delivered","2003-03-15",
"5879","Annualy","Delivered","1982-01-14",
"5880","Onetime","Not Delivered","1993-11-25",
"5881","Monthly","Delivered","2013-02-18",
"5882","Onetime","Not Delivered","2005-09-06",
"5883","Annualy","Not Delivered","1986-07-18",
"5884","Onetime","Delivered","2006-04-11",
"5885","Onetime","Delivered","1990-01-06",
"5886","Onetime","Not Delivered","2016-08-02",
"5887","Onetime","Delivered","1995-04-16",
"5888","Monthly","Delivered","1997-02-04",
"5889","Onetime","Delivered","2018-10-29",
"5890","Onetime","Delivered","1974-10-20",
"5891","Annualy","Delivered","1975-01-02",
"5892","Annualy","Delivered","2010-01-23",
"5893","Monthly","Not Delivered","1983-07-28",
"5894","Annualy","Delivered","2002-05-21",
"5895","Annualy","Not Delivered","1990-09-28",
"5896","Annualy","Not Delivered","2000-07-05",
"5897","Monthly","Not Delivered","2010-05-28",
"5898","Monthly","Delivered","2014-07-24",
"5899","Monthly","Delivered","1977-03-09",
"5900","Onetime","Delivered","2000-12-10",
"5901","Onetime","Not Delivered","1983-02-22",
"5902","Monthly","Not Delivered","1988-06-22",
"5903","Monthly","Delivered","2015-03-03",
"5904","Monthly","Not Delivered","1984-06-10",
"5905","Annualy","Delivered","1990-12-26",
"5906","Onetime","Not Delivered","2009-04-19",
"5907","Annualy","Not Delivered","2008-11-20",
"5908","Onetime","Not Delivered","1978-01-16",
"5909","Annualy","Delivered","1972-06-12",
"5910","Monthly","Delivered","1992-05-12",
"5911","Annualy","Not Delivered","1996-09-24",
"5912","Monthly","Delivered","1974-08-31",
"5913","Onetime","Not Delivered","2004-09-24",
"5914","Onetime","Not Delivered","1993-05-03",
"5915","Monthly","Not Delivered","1997-05-09",
"5916","Monthly","Delivered","1972-05-07",
"5917","Onetime","Not Delivered","1972-05-21",
"5918","Annualy","Not Delivered","2010-05-20",
"5919","Annualy","Not Delivered","1982-12-19",
"5920","Monthly","Delivered","1972-10-25",
"5921","Annualy","Not Delivered","2008-05-11",
"5922","Monthly","Not Delivered","2000-11-04",
"5923","Monthly","Not Delivered","1999-03-22",
"5924","Annualy","Not Delivered","2016-07-28",
"5925","Monthly","Delivered","2017-09-20",
"5926","Onetime","Delivered","1987-03-10",
"5927","Annualy","Delivered","1975-01-12",
"5928","Annualy","Delivered","1997-08-03",
"5929","Annualy","Delivered","1992-11-03",
"5930","Onetime","Delivered","1975-08-25",
"5931","Onetime","Delivered","1974-03-22",
"5932","Onetime","Not Delivered","1980-11-25",
"5933","Monthly","Delivered","2016-05-17",
"5934","Onetime","Not Delivered","1993-06-26",
"5935","Monthly","Not Delivered","1992-03-21",
"5936","Monthly","Not Delivered","2001-10-15",
"5937","Annualy","Not Delivered","2009-11-06",
"5938","Onetime","Not Delivered","2008-03-03",
"5939","Onetime","Not Delivered","1988-06-23",
"5940","Onetime","Not Delivered","1990-02-14",
"5941","Annualy","Not Delivered","2001-08-27",
"5942","Annualy","Not Delivered","2008-01-04",
"5943","Onetime","Delivered","2013-08-03",
"5944","Annualy","Not Delivered","1974-08-24",
"5945","Annualy","Not Delivered","1992-05-08",
"5946","Monthly","Delivered","2015-09-23",
"5947","Annualy","Not Delivered","2017-02-20",
"5948","Monthly","Not Delivered","2002-01-01",
"5949","Onetime","Delivered","2019-08-27",
"5950","Annualy","Delivered","1978-12-21",
"5951","Monthly","Delivered","1991-01-25",
"5952","Annualy","Not Delivered","2004-03-17",
"5953","Onetime","Not Delivered","2011-05-13",
"5954","Onetime","Delivered","1993-02-09",
"5955","Onetime","Not Delivered","1990-06-07",
"5956","Annualy","Delivered","2015-01-01",
"5957","Monthly","Delivered","1975-03-29",
"5958","Onetime","Not Delivered","1998-06-06",
"5959","Annualy","Not Delivered","1972-08-28",
"5960","Onetime","Delivered","1972-06-16",
"5961","Onetime","Not Delivered","2001-04-13",
"5962","Onetime","Delivered","2007-09-27",
"5963","Annualy","Not Delivered","2016-09-26",
"5964","Annualy","Delivered","1976-03-01",
"5965","Onetime","Not Delivered","1992-12-30",
"5966","Onetime","Delivered","2012-04-13",
"5967","Annualy","Not Delivered","2009-04-15",
"5968","Onetime","Delivered","2011-08-22",
"5969","Monthly","Delivered","1997-04-10",
"5970","Annualy","Delivered","2001-11-22",
"5971","Monthly","Delivered","2007-08-05",
"5972","Onetime","Not Delivered","2012-02-04",
"5973","Annualy","Not Delivered","2005-01-10",
"5974","Monthly","Delivered","2003-07-25",
"5975","Onetime","Delivered","2018-11-05",
"5976","Monthly","Not Delivered","2011-06-06",
"5977","Annualy","Not Delivered","2017-06-14",
"5978","Monthly","Not Delivered","2016-10-21",
"5979","Annualy","Not Delivered","2001-09-20",
"5980","Annualy","Not Delivered","2008-05-23",
"5981","Monthly","Not Delivered","2011-08-15",
"5982","Monthly","Not Delivered","1984-11-12",
"5983","Monthly","Delivered","2008-06-03",
"5984","Monthly","Delivered","1999-11-02",
"5985","Monthly","Not Delivered","1989-10-11",
"5986","Onetime","Not Delivered","1984-10-25",
"5987","Annualy","Not Delivered","2008-10-31",
"5988","Annualy","Not Delivered","1995-03-06",
"5989","Annualy","Not Delivered","2000-10-10",
"5990","Monthly","Delivered","1995-11-06",
"5991","Annualy","Delivered","1990-12-14",
"5992","Monthly","Delivered","2013-06-06",
"5993","Onetime","Not Delivered","1981-04-22",
"5994","Onetime","Delivered","1979-06-19",
"5995","Annualy","Not Delivered","1982-03-16",
"5996","Annualy","Not Delivered","1996-10-25",
"5997","Monthly","Not Delivered","2013-04-06",
"5998","Monthly","Not Delivered","1977-04-07",
"5999","Monthly","Delivered","2000-04-01",
"6000","Annualy","Delivered","2013-06-30",
"6001","Onetime","Not Delivered","2019-06-11",
"6002","Onetime","Delivered","2019-08-15",
"6003","Onetime","Delivered","1989-12-13",
"6004","Annualy","Delivered","1973-09-20",
"6005","Annualy","Not Delivered","2013-05-09",
"6006","Annualy","Delivered","1974-06-18",
"6007","Annualy","Not Delivered","1980-07-22",
"6008","Annualy","Not Delivered","2004-09-09",
"6009","Monthly","Not Delivered","1998-02-25",
"6010","Annualy","Not Delivered","2019-06-29",
"6011","Onetime","Delivered","1997-06-27",
"6012","Onetime","Delivered","1988-12-09",
"6013","Monthly","Not Delivered","2001-06-12",
"6014","Monthly","Not Delivered","2003-07-13",
"6015","Monthly","Delivered","1981-10-18",
"6016","Monthly","Delivered","2013-08-11",
"6017","Monthly","Not Delivered","2002-03-12",
"6018","Annualy","Not Delivered","2009-04-03",
"6019","Monthly","Delivered","2010-02-24",
"6020","Onetime","Delivered","2004-10-02",
"6021","Annualy","Delivered","1978-03-15",
"6022","Onetime","Not Delivered","1999-05-21",
"6023","Annualy","Delivered","1997-07-12",
"6024","Onetime","Delivered","1992-04-14",
"6025","Annualy","Delivered","2011-04-17",
"6026","Monthly","Delivered","1994-06-05",
"6027","Monthly","Delivered","1999-11-22",
"6028","Onetime","Delivered","2004-10-20",
"6029","Monthly","Delivered","1971-07-09",
"6030","Annualy","Not Delivered","2006-01-30",
"6031","Onetime","Not Delivered","1983-01-01",
"6032","Monthly","Not Delivered","1999-08-21",
"6033","Monthly","Delivered","1999-04-28",
"6034","Annualy","Not Delivered","2006-06-23",
"6035","Annualy","Delivered","1974-01-29",
"6036","Monthly","Not Delivered","1979-03-05",
"6037","Monthly","Delivered","2014-07-01",
"6038","Annualy","Delivered","1979-05-27",
"6039","Annualy","Delivered","2016-08-10",
"6040","Monthly","Not Delivered","2013-02-01",
"6041","Monthly","Not Delivered","1983-12-30",
"6042","Annualy","Delivered","1979-07-29",
"6043","Monthly","Delivered","1988-09-22",
"6044","Annualy","Delivered","2003-01-23",
"6045","Annualy","Delivered","1981-01-19",
"6046","Annualy","Delivered","2011-09-18",
"6047","Onetime","Delivered","1981-06-30",
"6048","Monthly","Delivered","1974-01-14",
"6049","Annualy","Delivered","1984-08-25",
"6050","Monthly","Not Delivered","1985-05-26",
"6051","Monthly","Not Delivered","1988-02-29",
"6052","Onetime","Delivered","1989-01-15",
"6053","Annualy","Delivered","1999-07-16",
"6054","Annualy","Delivered","1970-07-11",
"6055","Annualy","Delivered","1992-01-20",
"6056","Annualy","Delivered","1981-04-18",
"6057","Monthly","Not Delivered","1987-10-01",
"6058","Onetime","Delivered","1980-12-20",
"6059","Annualy","Not Delivered","2015-06-29",
"6060","Monthly","Not Delivered","1997-07-16",
"6061","Onetime","Delivered","1977-09-18",
"6062","Monthly","Delivered","1994-11-23",
"6063","Annualy","Delivered","1972-02-09",
